Price,PriceTarget,MACD,TradePrice,trade_volume,b1,a1,bq1,aq1,Spread
279.995,279.995,-0.020093997,279.99,4.667657,279.99,280,30.11441037,58.52493626,0.01
279.995,279.995,-0.0241788056,279.99,4.667657,279.99,280,24.76985312,58.52490066,0.01
279.995,279.995,-0.0277886211,279.99,4.667657,279.99,280,14.81985312,58.52490066,0.01
279.995,279.995,-0.0309166525,279.99,4.667657,279.99,280,24.61985312,58.52490066,0.01
279.995,279.995,-0.0335699199,279.99,4.667657,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0357654988,279.99,1.199066,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0375275319,280,5.51418863,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0388848688,280,0.05,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0398692187,280,30,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0405137205,280,0.01,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.040851851,280,2.95071203,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0409166064,280,6.92569934,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0407399023,279.99,0.63072401,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0403521495,279.99,3.758817,279.99,280,14.81985312,297.92504145,0.01
279.995,279.995,-0.0397819677,279.99,3.758817,279.99,280,9.23124611,13.07430066,0.01
279.995,279.995,-0.0390560084,279.99,3.758817,279.99,280,9.23124611,247.26144145,0.01
279.995,279.995,-0.0381988621,279.99,7.20919566,279.99,280,9.23124611,247.26144145,0.01
279.995,279.995,-0.0372330313,279.99,7.20919566,279.99,280,2.02205045,256.48838845,0.01
279.995,279.995,-0.0361789517,280,0.00356074,279.99,280,2.02205045,256.48838845,0.01
279.995,279.995,-0.0350550503,280,0.00356074,279.99,280,2.02205045,284.22138884,0.01
279.995,279.995,-0.0338778292,279.99,1.85764008,279.99,280,2.02205045,284.22138884,0.01
279.995,279.995,-0.0326619673,279.99,0.16440992,279.99,280,2.02205045,284.22138884,0.01
279.995,279.995,-0.0314204339,279.99,0.16440992,279.99,280,4.5e-07,277.34574984,0.01
279.995,279.995,-0.0301646078,279.99,0.16440992,279.99,280,4.5e-07,213.85204705,0.01
279.995,279.995,-0.0289044,279.99,0.16440992,279.99,280,4.5e-07,284.21857005,0.01
279.995,279.995,-0.0276483747,280,10.68223899,279.99,280,4.5e-07,284.21857005,0.01
279.995,279.995,-0.0264038688,280,10.68223899,279.99,280,4.5e-07,273.53633106,0.01
279.995,279.995,-0.0251771065,280,10.68223899,279.99,280,4.5e-07,273.53633106,0.01
279.995,279.995,-0.0239733082,280,10.68223899,279.99,280,2.00000045,269.10280806,0.01
279.995,279.995,-0.0227967945,279.99,4.5e-07,279.99,280,2.00000045,269.10280806,0.01
279.995,279.995,-0.0216510816,279.99,2,279.99,280,2.00000045,269.10280806,0.01
279.995,279.995,-0.0205389722,279.99,0.00852334,279.99,280,2.00000045,269.10280806,0.01
279.995,279.995,-0.0194626374,279.99,0.00852334,279.99,280,0.16220629,273.53633106,0.01
279.995,279.995,-0.0184236931,279.99,0.00852334,279.99,280,0.16220629,269.15280806,0.01
279.995,279.995,-0.0174232699,279.99,0.00852334,279.99,280,0.16220629,273.53633106,0.01
279.995,279.995,-0.0164620757,279.99,0.00852334,279.99,280,0.16220629,269.15280806,0.01
279.995,279.995,-0.0155404533,279.99,0.00852334,279.99,280,0.16220629,293.53633106,0.01
279.995,279.995,-0.0146584321,279.99,0.00852334,279.99,280,0.16220629,291.81896606,0.01
279.995,279.995,-0.0138157744,279.99,0.00852334,279.99,280,0.16220629,291.48263806,0.01
279.995,279.995,-0.0130120167,279.99,0.1458568,279.99,280,0.16220629,291.48263806,0.01
279.995,279.995,-0.0122465069,279.99,0.01634949,279.99,280,0.16220629,291.48263806,0.01
279.995,279.995,-0.0115184373,279.5,0.01,279.99,280,0.16220629,291.48263806,0.01
279.995,279.995,-0.0108268731,279.4,0.01,279.99,280,0.16220629,291.48263806,0.01
279.995,279.995,-0.0101707787,279.4,0.06,279.99,280,0.16220629,291.48263806,0.01
279.995,279.52,-0.0095490396,279.32,3.54,279.99,280,0.16220629,291.48263806,0.01
279.995,279.32,-0.0089604823,279.31,3,279.99,280,0.16220629,291.48263806,0.01
279.995,279.32,-0.0084038911,279.31,1,279.99,280,0.16220629,291.48263806,0.01
279.995,279.215,-0.0078780233,279.3,0.01,279.99,280,0.16220629,291.48263806,0.01
279.995,279.215,-0.0073816215,279.3,17.75639371,279.99,280,0.16220629,291.48263806,0.01
279.52,279.215,-0.0410159885,279.3,17.75639371,279.32,279.72,0.32,162.57,0.4
279.32,279.215,-0.0778533583,279.3,17.75639371,279.31,279.33,14.326,1.951308,0.02
279.32,279.215,-0.1013261221,279.3,17.75639371,279.31,279.33,14.326,1.951308,0.02
279.215,279.215,-0.122049127,279.3,17.75639371,279.21,279.22,0.05,5.85071203,0.01
279.215,279.215,-0.1324944037,279.3,17.75639371,279.21,279.22,0.05,170.40202003,0.01
279.215,279.215,-0.1352082768,279.22,7.141e-05,279.21,279.22,0.05,170.40202003,0.01
279.215,279.215,-0.1322298393,279.22,7.141e-05,279.21,279.22,0.05,167.451308,0.01
279.215,279.215,-0.1251819422,279.22,7.141e-05,279.21,279.22,0.05,170.451308,0.01
279.215,279.215,-0.115346787,279.22,7.141e-05,279.21,279.22,0.05,170.451308,0.01
279.215,279.215,-0.1037286365,279.22,7.141e-05,279.21,279.22,0.05,169.45151389,0.01
279.215,279.215,-0.091105758,279.22,0.99979411,279.21,279.22,0.05,169.45151389,0.01
279.215,279.215,-0.0780733746,279.22,3.570000000000001e-05,279.21,279.22,0.05,169.45151389,0.01
279.215,279.215,-0.0650791134,279.22,3.570000000000001e-05,279.21,279.22,0.10014147,169.45147819,0.01
279.215,279.215,-0.0524522006,279.22,1.93017019,279.21,279.22,0.10014147,169.45147819,0.01
279.215,279.215,-0.0404274511,279.22,38.90622981,279.21,279.22,0.10014147,169.45147819,0.01
279.215,279.215,-0.0291649283,279.22,38.90622981,279.21,279.22,0.10014147,128.88507819,0.01
279.215,279.215,-0.0187660108,279.22,38.90622981,279.21,279.22,0.10014147,128.88507819,0.01
279.215,279.215,-0.0092864772,279.22,38.90622981,279.21,279.22,0.10014147,125.88507819,0.01
279.215,279.215,-0.000747125,279.22,2.075975,279.21,279.22,0.10014147,125.88507819,0.01
279.215,279.215,0.0068576493,279.22,0.071557,279.21,279.22,0.10014147,125.88507819,0.01
279.215,279.215,0.013552952,279.22,0.204721,279.21,279.22,0.10014147,125.88507819,0.01
279.215,279.215,0.0193778763,279.22,0.204721,279.21,279.22,2.10014147,123.53282519,0.01
279.215,279.215,0.0243811228,279.22,0.204721,279.21,279.22,2.10014147,123.26282519,0.01
279.215,279.215,0.0286175485,279.22,0.204721,279.21,279.22,2.10014147,123.40282519,0.01
279.215,279.215,0.0321454752,279.22,0.00357069,279.21,279.22,2.10014147,123.40282519,0.01
279.215,279.215,0.0350246143,279.22,0.00357069,279.21,279.22,2.11014147,123.3992545,0.01
279.215,279.215,0.0373144909,279.22,0.00357069,279.21,279.22,2.11014147,123.3992545,0.01
279.215,279.215,0.039073271,279.22,0.00357069,279.21,279.22,2.11014147,123.3992545,0.01
279.215,279.215,0.0403569113,279.22,0.00357069,279.21,279.22,2.11014147,123.3992545,0.01
279.215,279.215,0.041218567,279.22,0.00357069,279.21,279.22,2.11014147,123.4392545,0.01
279.215,279.215,0.0417082022,279.22,0.00357069,279.21,279.22,2.11014147,121.0751545,0.01
279.215,279.215,0.041872361,279.22,5.9641,279.21,279.22,2.11014147,121.0751545,0.01
279.215,279.215,0.0417540612,279.22,5.9641,279.21,279.22,2.11014147,124.0751545,0.01
279.215,279.215,0.0413927837,279.22,5.9641,279.21,279.22,2.11014147,131.77921318,0.01
279.215,279.215,0.0408245324,279.22,5.9641,279.21,279.22,2.11014147,124.0751545,0.01
279.215,279.215,0.0400819467,279.22,5.9641,279.21,279.22,2.11014147,123.7951545,0.01
279.215,279.215,0.0391944505,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951545,0.01
279.215,279.215,0.0381884267,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0370874072,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.035912271,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0346814446,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0334111006,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0321153515,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0308064358,279.22,3.570000000000001e-05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0294948948,279.22,3.27443478,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0281897399,279.21,0.05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0268986091,279.21,0.05014147,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0256279117,279.21,2,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0243829634,279.21,0.01,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0231681096,279.2,0.01,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0219868383,279.1,0.01,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.0208418838,279.07,0.05,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.215,0.01973532,279,0.01,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.01,0.0186686454,278.98,1.11,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.01,0.0176428593,278.9,0.71825547,279.21,279.22,2.11014147,123.7951188,0.01
279.215,278.98,0.0166585306,278.9,0.01,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.04,0.0157158594,278.9,1,279.21,279.22,2.11014147,123.7951188,0.01
279.215,279.04,0.0148147318,278.81,7.89440306,279.21,279.22,2.11014147,123.7951188,0.01
279.01,279.005,-0.0007631799,278.81,7.89440306,278.83,279.19,38.7,112.94,0.36
279.01,279.09,-0.0114742146,278.85,0.05,278.83,279.19,38.7,112.94,0.36
278.98,279.04,-0.0205524706,278.85,0.05,278.82,279.14,35.13,112.07,0.32
279.04,278.975,-0.0217047717,278.85,0.05,278.91,279.17,0.06,4.8,0.26
279.04,279.055,-0.0215144473,278.92,0.92144385,278.91,279.17,0.06,4.8,0.26
279.005,279.055,-0.0228717755,278.92,0.92144385,278.93,279.08,0.06,112.99,0.15
279.09,279.055,-0.0166356371,278.92,0.92144385,279.02,279.16,0.06,0.74,0.14
279.04,279.055,-0.0149174689,278.92,0.92144385,278.92,279.16,0.85,0.74,0.24
278.975,278.935,-0.0174997967,278.92,0.92144385,278.84,279.11,0.05,7.616,0.27
279.055,278.99,-0.0126019272,278.92,0.92144385,278.95,279.16,34.26,8.195,0.21
279.055,278.945,-0.0083150736,278.85,0.06,278.95,279.16,34.26,8.195,0.21
279.055,278.99,-0.0045863771,278.8,0.01,278.95,279.16,34.26,8.195,0.21
279.055,278.99,-0.0013650046,278.8,4.93,278.95,279.16,34.26,8.195,0.21
278.935,278.995,-0.0072179799,278.8,4.93,278.81,279.06,34.22,0.33430582,0.25
278.99,279.055,-0.006710444,278.8,4.93,278.92,279.06,34.21,0.33430582,0.14
278.945,279.055,-0.0089059671,278.8,4.93,278.83,279.06,34.22,0.33430582,0.23
278.99,279.055,-0.0064657489,278.8,4.93,278.92,279.06,14.307,0.33430582,0.14
278.99,279.055,-0.0040580043,278.8,4.93,278.92,279.06,14.307,0.33430582,0.14
278.995,279.055,-0.0013863871,278.8,4.93,278.93,279.06,0.75,0.33430582,0.13
279.055,279.055,0.0053363437,278.8,4.93,279.05,279.06,34.62,0.33430582,0.01
279.055,279.055,0.010387341,278.8,4.93,279.05,279.06,34.62,0.33430582,0.01
279.055,279.055,0.0140865429,278.8,4.93,279.05,279.06,34.62,0.33430582,0.01
279.055,279.055,0.0166984655,279.06,0.1644185,279.05,279.06,34.62,0.33430582,0.01
279.055,279.05,0.0184413439,279.06,0.16988732,279.05,279.06,34.62,0.33430582,0.01
279.055,279.07,0.0194948056,279.2,0.38,279.05,279.06,34.62,0.33430582,0.01
279.055,279.05,0.0200063092,279.2,1.07,279.05,279.06,34.62,0.33430582,0.01
279.055,279.055,0.0200965422,279.21,2.83329418,279.05,279.06,34.62,0.33430582,0.01
279.055,279.065,0.019863944,279.21,2.83329418,278.93,279.18,34.21,0.27,0.25
279.05,279.065,0.0190295191,279.21,2.83329418,278.92,279.18,34.21,0.27,0.26
279.07,279.06,0.0195705405,279.21,2.83329418,278.96,279.18,34.2,0.27,0.22
279.05,279.055,0.018170067,279.21,2.83329418,278.92,279.18,34.21,5.741,0.26
279.055,279.05,0.0172194433,279.21,2.83329418,278.92,279.19,34.21,4.84,0.27
279.065,279.05,0.0169557058,279.21,2.83329418,278.93,279.2,34.21,5.118,0.27
279.065,279.065,0.0164474552,279.19,0.00357107,278.93,279.2,34.21,5.118,0.27
279.06,279.075,0.0154052913,279.19,0.00357107,278.93,279.19,34.21,6.15942893,0.26
279.055,279.07,0.0140023485,279.19,0.00357107,278.93,279.18,34.21,0.11,0.25
279.05,279.065,0.0123738193,279.19,0.00357107,278.92,279.18,34.21,0.43,0.26
279.05,279.075,0.0109830606,279.18,3.571e-05,278.92,279.18,34.21,0.43,0.26
279.065,279.085,0.0108687447,279.18,3.571e-05,278.95,279.18,0.08215324,0.42996429,0.23
279.075,279.1,0.0112867719,279.18,3.571e-05,278.97,279.18,1.15,0.42996429,0.21
279.07,279.09,0.0109770451,279.18,3.571e-05,278.96,279.18,34.2,0.42996429,0.22
279.065,279.005,0.0101515318,279.18,3.571e-05,278.95,279.18,0.08215324,0.42996429,0.23
279.075,279.005,0.0100540187,279.18,3.571e-05,278.97,279.18,1.17,0.42996429,0.21
279.085,279.005,0.0104614928,279.18,3.571e-05,278.99,279.18,7.1,0.42996429,0.19
279.1,279.005,0.0115590981,279.18,3.571e-05,279.01,279.19,0.95,6.223,0.18
279.09,279.005,0.0113002666,279.18,3.571e-05,278.99,279.19,7.1,5.823,0.2
279.005,279.005,0.004695739,279.18,3.571e-05,279,279.01,35.05,7.70405868,0.01
279.005,279.005,-7.536235463179337e-05,279.01,7.2768,279,279.01,35.05,7.70405868,0.01
279.005,279.005,-0.0034013369,279.01,7.2768,279,279.01,35.53,0.42725868,0.01
279.005,279.005,-0.0055983077,279.01,7.2768,279,279.01,35.53,0.42725868,0.01
279.005,279.005,-0.0069227035,279.01,7.2768,279,279.01,35.53,0.42725868,0.01
279.005,279.005,-0.0075816729,279.01,7.2768,279,279.01,35.53,0.42725868,0.01
279.005,279.005,-0.0077417645,279.01,7.2768,279,279.01,55.53,0.42725868,0.01
279.005,279.005,-0.0075361524,279.01,7.2768,279,279.01,55.53,0.42725868,0.01
279.005,279.005,-0.0070706449,279.01,7.2768,279,279.01,55.87,0.42725868,0.01
279.005,279.005,-0.006428674,279.01,7.2768,279,279.01,55.87,0.42725868,0.01
279.005,279.005,-0.0056754321,279.01,7.2768,279,279.01,55.95213852,0.42725868,0.01
279.005,279.175,-0.0048612972,279.01,7.2768,279,279.01,63.95213852,5.23625868,0.01
279.005,279.175,-0.0040246631,279.01,7.2768,279,279.01,63.95213852,0.42725868,0.01
279.005,279.175,-0.0031942738,279.01,7.2768,279,279.01,93.95213852,0.42725868,0.01
279.005,279.175,-0.0023911443,279.01,7.2768,279,279.01,63.95213852,0.42725868,0.01
279.005,279.175,-0.0016301385,279.01,7.2768,279,279.01,102.85164425,0.42725868,0.01
279.175,279.175,0.0112838678,279.01,7.2768,279.17,279.18,70.696,45.43914547,0.01
279.175,279.175,0.0201372394,279.01,7.2768,279.17,279.18,70.696,45.43914547,0.01
279.175,279.175,0.0258218938,279.01,7.2768,279.17,279.18,55.93,45.86640415,0.01
279.175,279.175,0.0290613789,279.18,13.6516,279.17,279.18,55.93,45.86640415,0.01
279.175,279.175,0.0304402196,279.18,13.6516,279.17,279.18,55.93,39.49160415,0.01
279.175,279.175,0.0304283806,279.18,13.6516,279.17,279.18,56.07586448,39.49160415,0.01
279.175,279.175,0.0294016357,279.18,1.14728035,279.17,279.18,56.07586448,39.49160415,0.01
279.175,279.175,0.027658508,279.18,0.06697822,279.17,279.18,56.07586448,39.49160415,0.01
279.175,279.175,0.0254343402,279.18,0.06697822,279.17,279.18,68.37586448,38.27734558,0.01
279.175,279.175,0.022912963,279.18,27.98887165,279.17,279.18,68.37586448,38.27734558,0.01
279.175,279.175,0.0202363576,279.18,27.98887165,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.175,0.0175126425,279.18,1.06774731,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.175,0.014822662,279.18,1.51666794,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.215,0.0122254111,279.19,1.07,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.215,0.0097624895,279.19,1.951308,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.215,0.0074617509,279.22,1.12203269,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.215,0.0053402826,279.22,2.37796731,279.17,279.18,72.23586448,2.58441525,0.01
279.175,279.215,0.0034068306,279.22,0.20091481,279.17,279.18,72.23586448,2.58441525,0.01
279.215,279.215,0.0045355609,279.22,0.20091481,279.21,279.22,74.04950573,2.79908519,0.01
279.215,279.395,0.0049105421,279.22,2.799085,279.21,279.22,74.04950573,2.79908519,0.01
279.215,279.395,0.0047364724,279.22,2.799085,279.21,279.22,147.91050573,1.9e-07,0.01
279.215,279.395,0.0041754081,279.22,2.799085,279.21,279.22,177.91050573,1.9e-07,0.01
279.215,279.395,0.0033546075,279.22,1.9e-07,279.21,279.22,177.91050573,1.9e-07,0.01
279.215,279.395,0.0023730275,279.4,3.549e-05,279.21,279.22,177.91050573,1.9e-07,0.01
279.395,279.395,0.014229771,279.4,3.549e-05,279.39,279.4,150.7245228,0.00996451,0.01
279.395,279.395,0.0218215506,279.4,3.549e-05,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.395,0.026138871,279.4,0.00996451,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.695,0.0279797295,279.5,0.01,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.695,0.0279837394,279.58,2.2,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.695,0.0266605173,279.6,0.01,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.695,0.0244132666,279.7,0.01,279.39,279.4,165.0215228,0.00996451,0.01
279.395,279.695,0.0215583431,279.7,0.11989,279.39,279.4,165.0215228,0.00996451,0.01
279.695,279.695,0.0398799231,279.7,0.11989,279.69,279.7,75.7295228,0.95011,0.01
279.695,279.695,0.0509651242,279.7,0.114164,279.69,279.7,75.7295228,0.95011,0.01
279.695,279.695,0.0565359547,279.7,0.114164,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0579762597,279.7,0.835946,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0563919865,279.71,8.2,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0526612859,279.8,0.01,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0474761081,279.81,0.05,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0413766866,279.82,7,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0347800786,279.85,0.05,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0280037449,279.86,13.53409807,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0212849935,279.9,0.01,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.014796976,279.95,7.2,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.008661818,280,0.01,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,0.0029613657,280,2,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,-0.0022540431,280,8.78726049,279.69,279.7,82.2015228,0.835946,0.01
279.695,279.695,-0.006958448,280.07,7,279.69,279.7,82.2015228,0.835946,0.01
279.695,280.175,-0.0111444875,280.07,3,279.69,279.7,82.2015228,0.835946,0.01
279.695,280.175,-0.0148187412,280.09,0.535536,279.69,279.7,82.2015228,0.835946,0.01
279.695,280.175,-0.0179979915,280.09,0.10189425,279.69,279.7,82.2015228,0.835946,0.01
279.695,280.175,-0.0207062445,280.1,0.01,279.69,279.7,82.2015228,0.835946,0.01
279.695,280.185,-0.0229723697,280.14,12.89304955,279.69,279.7,82.2015228,0.835946,0.01
280.175,280.185,0.0096332889,280.14,12.89304955,280.17,280.18,34.37,1.07,0.01
280.175,280.185,0.0313151008,280.18,1.07,280.17,280.18,34.37,1.07,0.01
280.175,280.185,0.0445666723,280.19,0.10189425,280.17,280.18,34.37,1.07,0.01
280.175,280.185,0.0514002131,280.19,5.05216433,280.17,280.18,34.37,1.07,0.01
280.185,280.185,0.0541495422,280.19,5.05216433,280.18,280.19,45.3204934,2.84783567,0.01
280.185,280.185,0.0531515928,280.19,5.05216433,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.185,0.0494826035,280.19,0.073113,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.285,0.0439908714,280.19,2.77472267,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.285,0.0373389746,280.2,0.01,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.285,0.0300387156,280.29,0.05302933,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.285,0.0224799889,280.29,0.024036,280.18,280.19,66.3204934,2.84783567,0.01
280.185,280.285,0.0149545811,280.29,0.011345,280.18,280.19,66.3204934,2.84783567,0.01
280.285,280.285,0.0148552393,280.29,0.011345,280.28,280.29,21.81,0.01348392,0.01
280.285,280.285,0.0127989798,280.29,0.00355706,280.28,280.29,21.81,0.01348392,0.01
280.285,280.285,0.0094138695,280.29,0.00355706,280.28,280.29,56.17,0.00992686,0.01
280.285,280.285,0.0051890359,280.29,0.00355706,280.28,280.29,59.17,0.00992686,0.01
280.285,280.285,0.0005009857,280.29,0.00992686,280.28,280.29,59.17,0.00992686,0.01
280.285,280.285,-0.0043646721,280.3,0.01,280.28,280.29,59.17,0.00992686,0.01
280.285,280.285,-0.0091953348,280.31,0.106,280.28,280.29,59.17,0.00992686,0.01
280.285,280.285,-0.0138367015,280.31,7,280.28,280.29,59.17,0.00992686,0.01
280.285,280.445,-0.0181807215,280.39,0.10169118,280.28,280.29,59.17,0.00992686,0.01
280.285,280.445,-0.0221557424,280.4,0.01,280.28,280.29,59.17,0.00992686,0.01
280.285,280.445,-0.0257184847,280.41,0.05,280.28,280.29,59.17,0.00992686,0.01
280.285,280.445,-0.0288475261,280.44,0.05,280.28,280.29,59.17,0.00992686,0.01
280.285,280.445,-0.0315380339,280.45,1.32828196,280.28,280.29,59.17,0.00992686,0.01
280.445,280.445,-0.022310348,280.45,1.32828196,280.44,280.45,56.1,6.37171804,0.01
280.445,280.445,-0.016435007,280.45,1.32828196,280.44,280.45,59.05882771,7.15171804,0.01
280.445,280.445,-0.0130922448,280.45,1.32828196,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.011627019,280.45,6.37171804,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0115192006,280.45,0.78,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0123588415,280.49,0.10169118,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0138256865,280.5,0.01,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0156722298,280.55,0.05,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.017709728,280.57,1.07,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0197966775,280.58,8.2,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.445,-0.0218293442,280.59,0.10169118,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.585,-0.0237339978,280.6,0.01,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.705,-0.0254605631,280.6,0.05,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.705,-0.0269774459,280.69,0.10169118,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.705,-0.02826733,280.7,0.01,280.44,280.45,60.05882771,7.15171804,0.01
280.445,280.705,-0.0293237789,280.71,0.91305459,280.44,280.45,60.05882771,7.15171804,0.01
280.585,280.705,-0.0200972164,280.71,0.91305459,280.47,280.7,9.82226234,0.09,0.23
280.705,280.705,-0.005327216,280.71,0.91305459,280.7,280.71,38.8,6.38694541,0.01
280.705,280.705,0.0042710115,280.71,0.91305459,280.7,280.71,41.75608615,6.38694541,0.01
280.705,280.705,0.0099113408,280.71,0.91305459,280.7,280.71,42.75608615,6.38694541,0.01
280.705,280.705,0.0125695729,280.71,0.91305459,280.7,280.71,42.75608615,36.38694399,0.01
280.705,280.705,0.013025899,280.71,0.91305459,280.7,280.71,43.82608615,6.38694541,0.01
280.705,280.705,0.0119001938,280.71,0.19548,280.7,280.71,43.82608615,6.38694541,0.01
280.705,280.705,0.0096813122,280.71,0.19548,280.7,280.71,43.82608615,6.19146541,0.01
280.705,280.705,0.0067513701,280.71,0.19548,280.7,280.71,43.82608615,11.00046541,0.01
280.705,280.705,0.0034058364,280.71,6.19146541,280.7,280.71,43.82608615,11.00046541,0.01
280.705,280.705,-0.0001298718,280.71,0.47092425,280.7,280.71,43.82608615,11.00046541,0.01
280.705,280.715,-0.0036867092,280.71,0.47092425,280.7,280.71,43.82608615,4.33807575,0.01
280.705,280.715,-0.0071407494,280.71,0.47092425,280.7,280.71,43.82608615,4.33807575,0.01
280.705,280.715,-0.0104039525,280.71,0.47092425,280.7,280.71,48.82608615,4.33807575,0.01
280.705,280.715,-0.0134166096,280.71,4.33807575,280.7,280.71,48.82608615,4.33807575,0.01
280.705,280.715,-0.0161411796,280.72,0.18022425,280.7,280.71,48.82608615,4.33807575,0.01
280.715,280.715,-0.0178393303,280.72,0.18022425,280.71,280.72,48.41836819,7.31977575,0.01
280.715,280.715,-0.0194571567,280.72,0.18022425,280.71,280.72,48.41836819,7.31977575,0.01
280.715,280.715,-0.0209445479,280.72,0.18022425,280.71,280.72,38.84,7.31977575,0.01
280.715,280.715,-0.0222686362,280.72,0.18022425,280.71,280.72,43.84,7.31977575,0.01
280.715,280.715,-0.0234099475,280.72,3.551e-05,280.71,280.72,43.84,7.31977575,0.01
280.715,280.715,-0.0243592817,280.72,3.551e-05,280.71,280.72,43.84,7.31974024,0.01
280.715,280.715,-0.0251151954,280.71,15,280.71,280.72,43.84,7.31974024,0.01
280.715,280.715,-0.0256819813,280.71,15,280.71,280.72,28.84,35.03160337,0.01
280.715,280.715,-0.0260680551,280.71,15,280.71,280.72,28.84,38.03160337,0.01
280.715,280.715,-0.0262846773,280.71,15,280.71,280.72,28.84,38.03160337,0.01
280.715,280.715,-0.0263449483,280.71,15,280.71,280.72,28.84,38.08174484,0.01
280.715,280.715,-0.0262630257,280.72,0.096876,280.71,280.72,28.84,38.08174484,0.01
280.715,280.715,-0.026053523,280.72,0.096876,280.71,280.72,28.84,19.03000571,0.01
280.715,280.715,-0.0257310544,280.71,2.19,280.71,280.72,28.84,19.03000571,0.01
280.715,280.715,-0.0253098969,280.71,1.65,280.71,280.72,28.84,19.03000571,0.01
280.715,280.715,-0.0248037463,280.71,20,280.71,280.72,28.84,19.03000571,0.01
