DATETIME,BTC_USD,BTC_USD_GDAX,RHsell, RHbuy
2018-04-15 11:49:01.241543,8356.37,8328.91,"$8,312.56","$8,345.89"
2018-04-15 11:49:08.090620,8356.37,8328.91,"$8,310.43","$8,343.75"
2018-04-15 11:49:14.999087,8354.21,8328.91,"$8,310.72","$8,344.04"
2018-04-15 11:49:21.965693,8353.04,8328.91,"$8,311.13","$8,344.45"
2018-04-15 11:49:28.873983,8353.7,8328.91,"$8,309.71","$8,343.03"
2018-04-15 11:49:35.791428,8353.7,8328.92,"$8,310.04","$8,343.36"
2018-04-15 11:49:42.682964,8352.64,8328.92,"$8,310.32","$8,343.64"
2018-04-15 11:49:49.617892,8352.6,8328.92,"$8,309.84","$8,343.15"
2018-04-15 11:49:56.534867,8352.6,8328.92,"$8,308.45","$8,341.76"
2018-04-15 11:50:03.430572,8352.86,8328.92,"$8,308.63","$8,341.94"
2018-04-15 11:50:10.962975,8352.11,8328.92,"$8,308.65","$8,341.96"
2018-04-15 11:50:17.801031,8352.11,8328.91,"$8,308.38","$8,341.69"
2018-04-15 11:50:24.686005,8350.88,8328.91,"$8,308.53","$8,341.84"
2018-04-15 11:50:31.492845,8351.11,8328.92,"$8,308.63","$8,341.94"
2018-04-15 11:50:38.351315,8351.11,8328.92,"$8,308.63","$8,341.94"
2018-04-15 11:50:45.239269,8353.07,8328.92,"$8,308.63","$8,341.94"
2018-04-15 11:50:52.163817,8353.05,8328.92,"$8,308.71","$8,342.02"
2018-04-15 11:50:59.080303,8353.18,8328.92,"$8,308.71","$8,342.02"
2018-04-15 11:51:05.917556,8353.18,8328.92,"$8,308.71","$8,342.02"
2018-04-15 11:51:12.717632,8351.97,8328.92,"$8,306.92","$8,340.22"
2018-04-15 11:51:19.543525,8352.08,8328.92,"$8,306.46","$8,339.76"
2018-04-15 11:51:26.379392,8352.08,8328.92,"$8,303.94","$8,334.79"
2018-04-15 11:51:33.153826,8350.31,8328.92,"$8,303.55","$8,332.67"
2018-04-15 11:51:40.985090,8349.02,8328.93,"$8,303.55","$8,332.67"
2018-04-15 11:51:47.802685,8349.02,8328.93,"$8,303.94","$8,334.79"
2018-04-15 11:51:54.705240,8348.82,8328.92,"$8,304.92","$8,338.22"
2018-04-15 11:52:01.556970,8348.68,8328.92,"$8,304.92","$8,338.22"
2018-04-15 11:52:08.405062,8348.68,8328.92,"$8,304.40","$8,337.69"
2018-04-15 11:52:15.287734,8348.48,8328.92,"$8,303.40","$8,336.69"
2018-04-15 11:52:22.110479,8349.17,8328.92,"$8,303.40","$8,336.69"
2018-04-15 11:52:29.007586,8349.66,8328.92,"$8,303.40","$8,336.69"
2018-04-15 11:52:35.873456,8349.66,8328.92,"$8,303.32","$8,336.28"
2018-04-15 11:52:42.838768,8349.27,8328.92,"$8,303.32","$8,336.28"
2018-04-15 11:52:49.778605,8349.42,8328.91,"$8,303.32","$8,336.28"
2018-04-15 11:52:56.651276,8349.42,8328.91,"$8,303.32","$8,336.28"
2018-04-15 11:53:03.869423,8348.18,8328.91,"$8,303.27","$8,336.28"
2018-04-15 11:53:10.668532,8348.34,8328.91,"$8,303.27","$8,336.28"
2018-04-15 11:53:17.521336,8348.34,8328.91,"$8,303.11","$8,336.28"
2018-04-15 11:53:24.425906,8347.95,8328.91,"$8,303.11","$8,336.28"
2018-04-15 11:53:31.354354,8347.49,8328.92,"$8,303.11","$8,336.28"
2018-04-15 11:53:38.347396,8347.49,8328.92,"$8,301.61","$8,334.89"
2018-04-15 11:53:45.172749,8346.2,8328,"$8,301.61","$8,334.89"
2018-04-15 11:53:52.126559,8346.76,8328,"$8,300.54","$8,333.82"
2018-04-15 11:53:59.019600,8345.54,8323.14,"$8,299.95","$8,336.29"
2018-04-15 11:54:05.875621,8345.54,8323.14,"$8,294.44","$8,333.43"
2018-04-15 11:54:12.849320,8345.74,8323.14,"$8,299.22","$8,332.50"
2018-04-15 11:54:19.828277,8343.72,8323.14,"$8,298.12","$8,331.39"
2018-04-15 11:54:27.181255,8343.72,8323.14,"$8,298.07","$8,331.33"
2018-04-15 11:54:34.089450,8345.65,8323.14,"$8,298.44","$8,331.71"
2018-04-15 11:54:40.957527,8345.95,8323.15,"$8,300.60","$8,333.88"
2018-04-15 11:54:48.285264,8345.95,8323.15,"$8,302.43","$8,335.71"
2018-04-15 11:54:55.203222,8346.68,8323.15,"$8,299.93","$8,333.20"
2018-04-15 11:55:02.089015,8347.03,8323.15,"$8,301.82","$8,335.11"
2018-04-15 11:55:08.912471,8347.03,8323.15,"$8,303.01","$8,336.30"
2018-04-15 11:55:15.771053,8347.71,8323.15,"$8,303.03","$8,336.32"
2018-04-15 11:55:22.632579,8349.71,8323.15,"$8,304.58","$8,337.87"
2018-04-15 11:55:29.466392,8349.71,8323.15,"$8,304.38","$8,337.68"
2018-04-15 11:55:36.241123,8349.3,8323.14,"$8,304.1 1","$8,337.41"
2018-04-15 11:55:43.059284,8350.63,8323.14,"$8,304.09","$8,337.38"
2018-04-15 11:55:49.922852,8350.63,8323.15,"$8,304.39","$8,337.69"
2018-04-15 11:55:56.927834,8350.17,8323.15,"$8,304.39","$8,337.69"
2018-04-15 11:56:03.754384,8350.14,8323.15,"$8,304.45","$8,337.75"
2018-04-15 11:56:10.616363,8350.14,8323.15,"$8,304.45","$8,337.75"
2018-04-15 11:56:17.719646,8349.11,8323.15,"$8,304.46","$8,337.75"
2018-04-15 11:56:24.584008,8348.95,8323.15,"$8,304.47","$8,337.77"
2018-04-15 11:56:31.537017,8348.95,8323.14,"$8,304.48","$8,337.78"
2018-04-15 11:56:38.393170,8349.04,8323.14,"$8,304.61","$8,337.90"
2018-04-15 11:56:45.318801,8349.28,8323.14,"$8,304.61","$8,337.90"
2018-04-15 11:56:52.262996,8350.23,8323.14,"$8,304.70","$8,338.00"
2018-04-15 11:56:59.089167,8350.23,8323.15,"$8,304.95","$8,338.25"
2018-04-15 11:57:06.017517,8350.19,8323.15,"$8,304.95","$8,338.25"
2018-04-15 11:57:12.838709,8350.57,8323.14,"$8,305.69","$8,338.99"
2018-04-15 11:57:19.721415,8350.57,8323.14,"$8,305.22","$8,338.51"
2018-04-15 11:57:26.693278,8351.07,8323.15,"$8,305.30","$8,338.60"
2018-04-15 11:57:33.568614,8351.36,8323.15,"$8,306.55","$8,339.85"
2018-04-15 11:57:40.519794,8351.36,8323.15,"$8,306.55","$8,339.85"
2018-04-15 11:57:47.299790,8350.77,8323.15,"$8,306.55","$8,339.85"
2018-04-15 11:57:54.089341,8350.43,8323.14,"$8,306.53","$8,339.83"
2018-04-15 11:58:00.985578,8350.43,8323.14,"$8,306.53","$8,339.83"
2018-04-15 11:58:08.503925,8350.1,8328.92,"$8,306.53","$8,339.83"
2018-04-15 11:58:15.444072,8351.37,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:22.227768,8351.37,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:29.088848,8351.45,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:35.967556,8351.49,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:42.860328,8351.49,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:49.765655,8351.86,8328.92,"$8,306.58","$8,339.88"
2018-04-15 11:58:56.650995,8351.89,8328.92,"$8,306.21","$8,339.51"
2018-04-15 11:59:03.771023,8351.89,8328.91,"$8,305.71","$8,339.00"
2018-04-15 11:59:10.629453,8351.9,8328.91,"$8,304.95","$8,338.25"
2018-04-15 11:59:17.516035,8350.48,8328.92,"$8,305.33","$8,338.62"
2018-04-15 11:59:24.366800,8350.48,8328.92,"$8,304.95","$8,338.25"
2018-04-15 11:59:31.274616,8350.42,8328.91,"$8,304.95","$8,338.25"
2018-04-15 11:59:38.117987,8351.55,8328.91,"$8,304.95","$8,338.25"
2018-04-15 11:59:44.953364,8350.5,8328.91,"$8,304.96","$8,338.25"
2018-04-15 11:59:51.864808,8350.5,8328.91,"$8,304.96","$8,338.25"
2018-04-15 11:59:59.715331,8351.44,8328.92,"$8,304.96","$8,338.25"
2018-04-15 12:00:06.843356,8351.42,8328.92,"$8,304.70","$8,338.00"
2018-04-15 12:00:13.658310,8351.42,8328.92,"$8,304.70","$8,338.00"
2018-04-15 12:00:20.687193,8351.33,8328.92,"$8,304.70","$8,338.00"
2018-04-15 12:00:27.569023,8350.25,8328.91,"$8,304.70","$8,338.00"
2018-04-15 12:00:34.433204,8350.25,8328.91,"$8,304.71","$8,338.00"
2018-04-15 12:00:41.356501,8349.91,8328.91,"$8,304.71","$8,338.00"
2018-04-15 12:00:48.192405,8349.8,8328.91,"$8,304.70","$8,338.00"
2018-04-15 12:00:55.039510,8349.8,8328.91,"$8,304.70","$8,338.00"
2018-04-15 12:01:01.988424,8349.82,8328.91,"$8,304.70","$8,338.00"
2018-04-15 12:01:08.877868,8350.08,8328.92,"$8,304.70","$8,338.00"
2018-04-15 12:01:15.766318,8350.08,8328.92,"$8,304.70","$8,338.00"
2018-04-15 12:01:22.676733,8349.3,8326.01,"$8,303.23","$8,336.52"
2018-04-15 12:01:29.489796,8348.79,8326.01,"$8,303.23","$8,336.52"
2018-04-15 12:01:36.840693,8348.79,8326.01,"$8,302.74","$8,336.02"
2018-04-15 12:01:43.866225,8348.91,8326.01,"$8,302.74","$8,336.02"
2018-04-15 12:01:50.642630,8347.35,8326.01,"$8,302.74","$8,336.02"
2018-04-15 12:01:57.491729,8347.35,8326.01,"$8,302.74","$8,336.02"
2018-04-15 12:02:04.372495,8347.35,8326,"$8,302.39","$8,335.67"
2018-04-15 12:02:11.535736,8346.81,8326,"$8,302.39","$8,335.67"
2018-04-15 12:02:18.285391,8346.81,8326.01,"$8,301.91","$8,335.19"
2018-04-15 12:02:25.139456,8345.78,8326.01,"$8,302.27","$8,335.55"
2018-04-15 12:02:31.942124,8345.79,8326.01,"$8,302.27","$8,335.55"
2018-04-15 12:02:39.402238,8345.25,8326.01,"$8,302.27","$8,335.55"
2018-04-15 12:02:46.179156,8345.25,8326.01,"$8,302.02","$8,335.30"
2018-04-15 12:02:52.967823,8344.08,8326.01,"$8,302.02","$8,335.30"
2018-04-15 12:03:00.399301,8343.87,8326.01,"$8,301.77","$8,335.05"
2018-04-15 12:03:07.206669,8343.87,8326.01,"$8,301.77","$8,335.05"
2018-04-15 12:03:13.969694,8343.85,8326.01,"$8,301.77","$8,335.05"
2018-04-15 12:03:20.885801,8343.85,8326.01,"$8,301.77","$8,335.05"
2018-04-15 12:03:27.761920,8343.85,8325,"$8,300.00","$8,333.28"
2018-04-15 12:03:35.327505,8343.54,8325,"$8,299.75","$8,333.03"
2018-04-15 12:03:42.202550,8342.14,8323.14,"$8,299.74","$8,333.02"
2018-04-15 12:03:49.099401,8342.14,8323.14,"$8,298.73","$8,332.01"
2018-04-15 12:03:55.900660,8341.91,8323.14,"$8,298.72","$8,331.99"
2018-04-15 12:04:02.701421,8339.2,8323.14,"$8,298.17","$8,331.44"
2018-04-15 12:04:09.494965,8339.2,8323.14,"$8,297.65","$8,330.92"
2018-04-15 12:04:16.416592,8338.21,8321.01,"$8,297.15","$8,330.41"
2018-04-15 12:04:23.209506,8336.48,8321,"$8,295.35","$8,328.61"
2018-04-15 12:04:30.094763,8336.48,8321,"$8,295.77","$8,329.03"
2018-04-15 12:04:36.964051,8335.55,8320.01,"$8,295.60","$8,328.86"
2018-04-15 12:04:43.974560,8336,8320.01,"$8,295.00","$8,328.25"
2018-04-15 12:04:50.769632,8335.98,8320,"$8,294.66","$8,329.75"
2018-04-15 12:04:57.553754,8335.98,8320,"$8,294.66","$8,327.92"
2018-04-15 12:05:05.449818,8335.11,8316.86,"$8,293.08","$8,326.33"
2018-04-15 12:05:12.241291,8335.11,8316.86,"$8,293.08","$8,326.33"
2018-04-15 12:05:19.178457,8335.11,8316.87,"$8,293.16","$8,326.40"
2018-04-15 12:05:26.069515,8335.11,8316.87,"$8,293.16","$8,326.41"
2018-04-15 12:05:32.989189,8334.21,8315.5,"$8,293.29","$8,326.54"
2018-04-15 12:05:39.952721,8334.21,8315.5,"$8,293.54","$8,326.79"
2018-04-15 12:05:46.867951,8335,8315.51,"$8,294.26","$8,327.51"
2018-04-15 12:05:53.766505,8334.48,8315.51,"$8,294.04","$8,327.29"
2018-04-15 12:06:00.664862,8334.48,8315.51,"$8,294.29","$8,327.54"
2018-04-15 12:06:08.643565,8334.77,8315.51,"$8,294.29","$8,327.54"
2018-04-15 12:06:15.466288,8335.39,8315.5,"$8,295.10","$8,328.36"
2018-04-15 12:06:22.436794,8334.48,8315.5,"$8,293.43","$8,326.67"
2018-04-15 12:06:29.453580,8334.48,8315.51,"$8,294.29","$8,327.54"
2018-04-15 12:06:36.574414,8334.83,8315.51,"$8,294.72","$8,327.97"
2018-04-15 12:06:43.596987,8335.43,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:06:50.500437,8335.43,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:06:57.906701,8334.37,8315.51,"$8,296.32","$8,329.58"
2018-04-15 12:07:04.763477,8332.84,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:07:11.761926,8332.84,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:07:18.610179,8332.91,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:07:25.509430,8333.05,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:07:32.404058,8333.05,8315.51,"$8,295.29","$8,328.55"
2018-04-15 12:07:39.319097,8334.18,8315.5,"$8,295.29","$8,328.55"
2018-04-15 12:07:46.169845,8334.18,8315.5,"$8,295.29","$8,328.55"
2018-04-15 12:07:53.011874,8334.18,8315.51,"$8,295.28","$8,328.54"
2018-04-15 12:07:59.953707,8334.14,8315.51,"$8,295.06","$8,328.31"
2018-04-15 12:08:06.803600,8335.5,8315.5,"$8,294.31","$8,327.56"
2018-04-15 12:08:13.741137,8335.34,8315.5,"$8,294.06","$8,327.31"
2018-04-15 12:08:20.777394,8335.34,8315.51,"$8,293.81","$8,327.06"
2018-04-15 12:08:27.703837,8335.27,8315,"$8,292.31","$8,325.55"
2018-04-15 12:08:34.616337,8335.27,8315,"$8,292.28","$8,325.52"
2018-04-15 12:08:41.601826,8334.4,8315.01,"$8,291.53","$8,324.77"
2018-04-15 12:08:48.689922,8333.62,8315.01,"$8,291.24","$8,324.48"
2018-04-15 12:08:55.575236,8329.62,8305.08,"$8,291.24","$8,324.48"
2018-04-15 12:09:02.425424,8329.62,8305.08,"$8,284.85","$8,318.06"
2018-04-15 12:09:09.435271,8327.47,8305.08,"$8,284.82","$8,318.03"
2018-04-15 12:09:16.310372,8327.79,8305.08,"$8,284.84","$8,318.05"
2018-04-15 12:09:23.170902,8327.79,8305.07,"$8,284.84","$8,318.05"
2018-04-15 12:09:29.989706,8328.26,8305.07,"$8,284.84","$8,318.05"
2018-04-15 12:09:36.819471,8326.4,8305.08,"$8,284.81","$8,318.03"
2018-04-15 12:09:43.639348,8326.4,8305.08,"$8,284.84","$8,318.05"
2018-04-15 12:09:50.487291,8325.92,8305.08,"$8,283.59","$8,316.80"
2018-04-15 12:09:57.380132,8324.38,8305.08,"$8,283.08","$8,316.29"
2018-04-15 12:10:04.214441,8324.38,8305.07,"$8,283.09","$8,316.29"
2018-04-15 12:10:11.031111,8324.3,8305.07,"$8,283.09","$8,316.29"
2018-04-15 12:10:17.969572,8323.61,8305.07,"$8,283.09","$8,316.29"
2018-04-15 12:10:24.793840,8323.61,8305.07,"$8,283.28","$8,316.49"
2018-04-15 12:10:31.684890,8323.65,8305.01,"$8,283.23","$8,316.44"
2018-04-15 12:10:38.573671,8322.27,8305.01,"$8,283.55","$8,316.76"
2018-04-15 12:10:45.485982,8322.27,8305.01,"$8,280.08","$8,312.21"
2018-04-15 12:10:52.371679,8322.71,8305.01,"$8,280.08","$8,312.21"
2018-04-15 12:10:59.296871,8321.48,8305.01,"$8,280.08","$8,312.21"
2018-04-15 12:11:06.203494,8321.48,8305.01,"$8,280.08","$8,312.21"
2018-04-15 12:11:13.820609,8319.21,8305,"$8,280.08","$8,311.71"
2018-04-15 12:11:20.672611,8320.34,8305,"$8,280.08","$8,311.71"
2018-04-15 12:11:27.565540,8322.14,8305.01,"$8,281.80","$8,315.01"
2018-04-15 12:11:34.537155,8322.14,8305.01,"$8,282.80","$8,315.01"
2018-04-15 12:11:41.653764,8323.03,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:11:48.493334,8323.08,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:11:55.307946,8323.08,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:12:02.169516,8323.59,8305.01,"$8,282.72","$8,315.92"
2018-04-15 12:12:09.088204,8323.19,8305,"$8,282.56","$8,315.76"
2018-04-15 12:12:15.966361,8323.19,8305,"$8,282.56","$8,315.76"
2018-04-15 12:12:22.845793,8323.85,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:12:29.902390,8322.65,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:12:36.739419,8322.65,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:12:43.591119,8322.25,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:12:50.388027,8322.29,8305,"$8,282.56","$8,315.76"
2018-04-15 12:12:57.233492,8322.29,8305,"$8,282.56","$8,315.76"
2018-04-15 12:13:04.321729,8321.69,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:13:11.179251,8321.39,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:13:18.087084,8321.39,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:13:25.036809,8320.35,8305.01,"$8,282.56","$8,315.76"
2018-04-15 12:13:31.905541,8320.4,8305,"$8,282.55","$8,315.76"
2018-04-15 12:13:38.791507,8320.4,8305,"$8,282.55","$8,315.76"
2018-04-15 12:13:45.645389,8319.98,8305,"$8,281.73","$8,314.94"
2018-04-15 12:13:52.553968,8319.96,8305,"$8,281.58","$8,314.78"
2018-04-15 12:13:59.521845,8320.22,8305,"$8,280.08","$8,312.71"
2018-04-15 12:14:06.434817,8320.22,8305,"$8,280.08","$8,312.71"
2018-04-15 12:14:13.356685,8319.71,8305.01,"$8,280.08","$8,312.71"
2018-04-15 12:14:20.219887,8319.11,8305.01,"$8,280.08","$8,312.71"
2018-04-15 12:14:27.154401,8319.11,8305,"$8,280.08","$8,312.71"
2018-04-15 12:14:33.950006,8318.38,8305,"$8,280.08","$8,312.71"
2018-04-15 12:14:40.942167,8317.78,8305.01,"$8,280.11","$8,313.30"
2018-04-15 12:14:47.867117,8317.78,8305.01,"$8,280.63","$8,313.83"
2018-04-15 12:14:54.752600,8316.83,8305.01,"$8,280.93","$8,314.13"
2018-04-15 12:15:01.648689,8317.38,8305.01,"$8,279.92","$8,308.96"
2018-04-15 12:15:08.766524,8317.38,8305,"$8,280.08","$8,312.71"
2018-04-15 12:15:15.775200,8317.29,8305,"$8,280.08","$8,312.71"
2018-04-15 12:15:22.714711,8316.81,8300,"$8,276.12","$8,309.30"
2018-04-15 12:15:29.737171,8316.81,8300,"$8,277.31","$8,310.50"
2018-04-15 12:15:36.604408,8316.22,8300,"$8,277.06","$8,310.25"
2018-04-15 12:15:43.372756,8315.13,8300,"$8,275.72","$8,308.89"
2018-04-15 12:15:50.157354,8315.13,8298.2,"$8,273.43","$8,306.60"
2018-04-15 12:15:57.004448,8313.57,8298.2,"$8,273.07","$8,306.24"
2018-04-15 12:16:03.970099,8307.07,8286.01,"$8,263.36","$8,296.49"
2018-04-15 12:16:10.808870,8307.07,8286.01,"$8,263.39","$8,296.52"
2018-04-15 12:16:17.629515,8305.09,8286.01,"$8,263.44","$8,296.57"
2018-04-15 12:16:24.534747,8305,8286.01,"$8,264.00","$8,297.13"
2018-04-15 12:16:31.373736,8305.72,8286,"$8,263.84","$8,296.97"
2018-04-15 12:16:38.256964,8305.72,8286,"$8,265.09","$8,298.22"
2018-04-15 12:16:45.418483,8306.06,8285.99,"$8,265.09","$8,298.22"
2018-04-15 12:16:52.244262,8307.66,8285.99,"$8,265.99","$8,299.12"
2018-04-15 12:16:59.027552,8307.66,8286,"$8,265.99","$8,299.12"
2018-04-15 12:17:05.890254,8306.59,8286,"$8,265.94","$8,299.07"
2018-04-15 12:17:12.770112,8307.36,8285.99,"$8,266.37","$8,299.51"
2018-04-15 12:17:19.502924,8307.36,8285.99,"$8,268.04","$8,301.19"
2018-04-15 12:17:26.328245,8308.27,8286,"$8,267.54","$8,300.69"
2018-04-15 12:17:33.166451,8308.59,8286,"$8,261.12","$8,301.06"
2018-04-15 12:17:39.997001,8308.59,8286,"$8,268.05","$8,301.20"
2018-04-15 12:17:46.851798,8307.54,8286,"$8,266.97","$8,300.11"
2018-04-15 12:17:53.677005,8307.36,8285.99,"$8,266.53","$8,299.67"
2018-04-15 12:18:00.492940,8307.36,8285.99,"$8,266.73","$8,299.87"
2018-04-15 12:18:07.705597,8307.28,8285.99,"$8,266.63","$8,299.77"
2018-04-15 12:18:14.622310,8307.17,8286,"$8,266.35","$8,299.49"
2018-04-15 12:18:21.492176,8307.25,8286,"$8,266.35","$8,299.49"
2018-04-15 12:18:28.305963,8307.25,8286,"$8,266.36","$8,299.50"
2018-04-15 12:18:35.078221,8305.16,8286,"$8,266.41","$8,299.55"
2018-04-15 12:18:41.866350,8305.15,8285.99,"$8,266.37","$8,299.51"
2018-04-15 12:18:48.785351,8305.15,8285.99,"$8,266.37","$8,299.51"
2018-04-15 12:18:55.603866,8305.16,8285.99,"$8,264.81","$8,297.94"
2018-04-15 12:19:02.540625,8305.46,8285.99,"$8,266.40","$8,299.54"
2018-04-15 12:19:09.905980,8305.46,8285.99,"$8,266.40","$8,299.54"
2018-04-15 12:19:16.826926,8304.99,8285.99,"$8,266.06","$8,299.20"
2018-04-15 12:19:23.732993,8305.03,8286,"$8,265.35","$8,298.49"
2018-04-15 12:19:30.570400,8305.03,8286,"$8,265.92","$8,299.06"
2018-04-15 12:19:37.523808,8304.34,8286,"$8,266.00","$8,299.14"
2018-04-15 12:19:44.400918,8303.99,8286,"$8,265.96","$8,299.10"
2018-04-15 12:19:51.238026,8303.99,8286,"$8,266.31","$8,299.45"
2018-04-15 12:19:58.449331,8303.08,8286,"$8,265.69","$8,298.83"
2018-04-15 12:20:05.334230,8303.48,8286,"$8,266.36","$8,299.50"
2018-04-15 12:20:12.218317,8302.74,8286,"$8,265.01","$8,298.15"
2018-04-15 12:20:19.104168,8302.74,8286,"$8,265.57","$8,298.71"
2018-04-15 12:20:25.876138,8302.41,8286,"$8,265.34","$8,298.47"
2018-04-15 12:20:32.726221,8303.26,8285.99,"$8,264.90","$8,298.04"
2018-04-15 12:20:39.563812,8303.26,8285.99,"$8,264.76","$8,297.90"
2018-04-15 12:20:46.347648,8302.87,8286,"$8,265.11","$8,298.24"
2018-04-15 12:20:53.203999,8302.87,8286,"$8,264.57","$8,297.70"
2018-04-15 12:21:00.110777,8302.87,8286,"$8,265.34","$8,298.47"
2018-04-15 12:21:06.913787,8302.43,8286,"$8,265.47","$8,298.61"
2018-04-15 12:21:13.754983,8303.38,8286,"$8,265.33","$8,298.47"
2018-04-15 12:21:20.668430,8303.38,8286,"$8,265.93","$8,299.07"
2018-04-15 12:21:27.505868,8304.71,8286,"$8,266.78","$8,299.92"
2018-04-15 12:21:34.342402,8304.33,8286,"$8,264.56","$8,297.70"
2018-04-15 12:21:41.236537,8304.33,8286,"$8,266.41","$8,299.56"
2018-04-15 12:21:48.224947,8304.73,8286,"$8,268.02","$8,301.17"
2018-04-15 12:21:55.124115,8305.81,8286,"$8,268.42","$8,301.57"
2018-04-15 12:22:02.044830,8305.81,8286,"$8,270.50","$8,303.66"
2018-04-15 12:22:08.991978,8308.84,8287,"$8,272.22","$8,305.39"
2018-04-15 12:22:15.959724,8310.17,8287,"$8,272.72","$8,305.89"
2018-04-15 12:22:23.003503,8310.17,8297,"$8,275.82","$8,309.00"
2018-04-15 12:22:30.000013,8313.12,8297,"$8,280.78","$8,313.98"
2018-04-15 12:22:36.896904,8317.15,8301,"$8,281.68","$8,314.88"
2018-04-15 12:22:43.833964,8319.94,8301,"$8,281.68","$8,314.88"
2018-04-15 12:22:50.751385,8319.94,8301.01,"$8,281.06","$8,314.26"
2018-04-15 12:22:57.709810,8321.15,8301.01,"$8,281.06","$8,314.26"
2018-04-15 12:23:04.905931,8321.08,8301.01,"$8,280.56","$8,313.76"
2018-04-15 12:23:11.870363,8321.08,8301.01,"$8,279.06","$8,312.25"
2018-04-15 12:23:18.817667,8318.29,8301,"$8,279.06","$8,312.25"
2018-04-15 12:23:25.761552,8319.08,8301,"$8,279.06","$8,312.25"
2018-04-15 12:23:32.616994,8319.08,8301,"$8,279.06","$8,312.25"
2018-04-15 12:23:40.155564,8320.01,8301,"$8,279.06","$8,312.25"
2018-04-15 12:23:47.022167,8319.28,8301,"$8,279.06","$8,312.25"
2018-04-15 12:23:53.970776,8320.25,8301,"$8,279.06","$8,312.25"
2018-04-15 12:24:00.851396,8320.25,8301.01,"$8,279.06","$8,312.25"
2018-04-15 12:24:07.653808,8319.33,8301.01,"$8,279.06","$8,312.25"
2018-04-15 12:24:14.518911,8318.8,8301,"$8,279.06","$8,312.25"
2018-04-15 12:24:21.435210,8318.8,8301,"$8,279.06","$8,312.25"
2018-04-15 12:24:28.440530,8317.06,8300.99,"$8,279.06","$8,312.25"
2018-04-15 12:24:35.484009,8313.59,8300.99,"$8,273.64","$8,306.81"
2018-04-15 12:24:42.296782,8313.59,8294,"$8,273.12","$8,306.28"
2018-04-15 12:24:49.125787,8313.09,8294,"$8,273.12","$8,306.28"
2018-04-15 12:24:56.088080,8311.85,8294,"$8,273.12","$8,306.28"
2018-04-15 12:25:03.071977,8311.85,8290.3,"$8,271.92","$8,305.09"
2018-04-15 12:25:10.016985,8311.74,8290.3,"$8,271.65","$8,304.81"
2018-04-15 12:25:17.198217,8310.92,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:24.203360,8311.36,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:31.268982,8311.36,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:38.155208,8310.6,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:44.961201,8310.6,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:51.789620,8310.6,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:25:58.950571,8310.88,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:26:05.813615,8311.46,8290.01,"$8,273.12","$8,306.28"
2018-04-15 12:26:12.666222,8311.46,8290.01,"$8,269.08","$8,302.24"
2018-04-15 12:26:19.581055,8311.15,8290.01,"$8,269.08","$8,302.24"
2018-04-15 12:26:26.515961,8310.36,8290,"$8,269.08","$8,302.24"
2018-04-15 12:26:33.381481,8310.36,8290,"$8,269.08","$8,302.24"
2018-04-15 12:26:40.484109,8308.63,8297.4,"$8,270.57","$8,303.73"
2018-04-15 12:26:47.231982,8314.52,8297.4,"$8,275.31","$8,308.49"
2018-04-15 12:26:54.133362,8314.52,8298,"$8,275.31","$8,308.49"
2018-04-15 12:27:00.883016,8314.37,8298,"$8,275.31","$8,308.49"
2018-04-15 12:27:08.035773,8312.9,8298,"$8,274.01","$8,307.18"
2018-04-15 12:27:14.869342,8312.9,8298,"$8,272.01","$8,305.18"
2018-04-15 12:27:21.823775,8312.65,8295.01,"$8,272.01","$8,305.18"
2018-04-15 12:27:28.770951,8312.42,8295.01,"$8,272.01","$8,305.17"
2018-04-15 12:27:35.620848,8312.42,8291.35,"$8,272.01","$8,305.17"
2018-04-15 12:27:42.420402,8310.73,8291.35,"$8,272.01","$8,305.17"
